Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,EANR-AdaBoost_DecisionTree | ORIG,15,10,None,0.9872448979591837,0.0,0.0,0.0,0.0,0.9675,0.49362244897959184,"[[387   5]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,10000,None,0.17346938775510204,0.75,0.3606966049415028,0.03550295857988166,0.01818181818181818,0.185,0.461734693877551,"[[ 68 324]
 [  2   6]]",None,"[np.float64(-0.3390501062945126), np.float64(-0.004352357710923791), np.float64(-0.07822390339897968), np.float64(-0.0009569112077366021), np.float64(0.00033983278581218733), np.float64(1.924980991017248e-05), np.float64(0.0), np.float64(-0.0005598542929394705), np.float64(0.000679338960956076), np.float64(-0.00039995500371491527)]"
0.2,EANR-AdaBoost_SVM | ORIG,15,10,None,0.01020408163265306,1.0,0.10101525445522107,0.039603960396039604,0.020202020202020204,0.03,0.5051020408163265,"[[  4 388]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2776505827152583), np.float64(-0.16633916736702795), np.float64(0.14126586166251634), np.float64(-0.12384192920288616), np.float64(0.1014068491207841), np.float64(-0.08884411715826811), np.float64(0.07354142359638755), np.float64(-0.054272967202623), np.float64(0.027326739155731413), np.float64(-0.014593601373869626), np.float64(0.010401876778409707), np.float64(-0.010294787841362056), np.float64(0.010189881504899365), np.float64(-0.0100870917138853)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,15,100,None,0.9846938775510204,0.0,0.0,0.0,0.0,0.965,0.4923469387755102,"[[386   6]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941)]"
0.2,EANR-AdaBoost_WSVM | ORIG,15,10,None,0.08673469387755102,0.875,0.27548658250966984,0.03753351206434316,0.019178082191780823,0.1025,0.48086734693877553,"[[ 34 358]
 [  1   7]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(0.29323510719554907), np.float64(0.22271257017090695), np.float64(0.10041705745589075), np.float64(0.016707198806332865), np.float64(0.016432630456800015), np.float64(0.016166941553766422), np.float64(0.015909708178200817), np.float64(0.015660532975304956), np.float64(0.015419043105684857), np.float64(0.015184888383285184), np.float64(0.014957739580512656), np.float64(0.013987832944859521)]"
0.2,EANR-AdaBoost_SVM | ORIG,15,100,None,0.17857142857142858,0.875,0.39528470752104744,0.04154302670623145,0.02127659574468085,0.1925,0.5267857142857143,"[[ 70 322]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(0.24279410049407876), np.float64(-0.14172629685630808), np.float64(-0.04851138191229132), np.float64(-0.024747941006458406), np.float64(0.1316852302385614), np.float64(-0.08884242220184134), np.float64(-0.024347391538757732), np.float64(0.030568226460370954), np.float64(-0.029397433360294347), np.float64(0.00482347054486783), np.float64(0.000422531546240337), np.float64(4.440892098500624e-16), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,15,1000,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941)]"
0.2,EANR-AdaBoost_WSVM | ORIG,15,100,None,0.11989795918367346,0.875,0.3238992347717331,0.03888888888888889,0.019886363636363636,0.135,0.49744897959183676,"[[ 47 345]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(0.23028803410436066), np.float64(-0.15418983539865166), np.float64(0.0011512351251347084), np.float64(-0.02230103554037527), np.float64(-0.008205355700009093), np.float64(0.001559025127315343), np.float64(-0.0010168763512559955), np.float64(0.0010361600749759252), np.float64(-0.0015673391343549406), np.float64(0.0013281369517333247), np.float64(-0.0007876238775182602), np.float64(0.0022290185468661914), np.float64(-0.0027518312130335432), np.float64(0.0015167006094660759)]"
0.2,EANR-AdaBoost_SVM | ORIG,15,1000,None,0.16326530612244897,0.75,0.3499271061118826,0.03508771929824561,0.017964071856287425,0.175,0.45663265306122447,"[[ 64 328]
 [  2   6]]",None,"[np.float64(-0.4000669274532301), np.float64(-0.05264926097956102), np.float64(0.00034421271354321566), np.float64(4.440892098500624e-16), np.float64(-2.2204460492503136e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,15,5000,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941)]"
0.2,EANR-AdaBoost_WSVM | ORIG,15,1000,None,0.15306122448979592,0.75,0.33881546358946923,0.03468208092485549,0.01775147928994083,0.165,0.45153061224489793,"[[ 60 332]
 [  2   6]]",None,"[np.float64(-0.4000669274532301), np.float64(0.030427029843172828), np.float64(-0.07978238148765499), np.float64(-0.09710353490333717), np.float64(0.002891867792221013), np.float64(-0.0012965244627316521), np.float64(0.0015231041746608968), np.float64(-0.0015207878545423989), np.float64(0.001518478568999704), np.float64(-0.0015161762860357699), np.float64(0.001513880973846762), np.float64(-0.0015115926008227028), np.float64(0.001509311135542824), np.float64(-0.0015070365467763944), np.float64(0.0015047688034810045)]"
0.2,EANR-AdaBoost_SVM | ORIG,15,5000,None,0.1683673469387755,0.75,0.3553526561095071,0.03529411764705882,0.018072289156626505,0.18,0.45918367346938777,"[[ 66 326]
 [  2   6]]",None,"[np.float64(-0.3400153354585015), np.float64(-0.08016950279536009), np.float64(-0.0023414116682243915), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,15,10000,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941)]"
0.2,EANR-AdaBoost_WSVM | ORIG,15,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.01812688821752266,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.3400153354585015), np.float64(-0.0026899637590410697), np.float64(-0.08037779555381531), np.float64(0.0015137681318513974), np.float64(0.00034232584587863925), np.float64(-0.0002610183515126464), np.float64(0.00018020971327734292), np.float64(0.0001197316085559081), np.float64(-0.0001197172746140624), np.float64(8.082699298907675e-05), np.float64(-0.00038101034800431545), np.float64(0.00038086523440214774), np.float64(-0.00038072023129510744), np.float64(0.00038057533855675584), np.float64(-0.00038043055606175064)]"
0.2,EANR-AdaBoost_SVM | ORIG,15,10000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.01812688821752266,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.3390501062945126), np.float64(-0.0826318000954987), np.float64(0.0014753937817448637), np.float64(-0.0002786122335213877), np.float64(2.2204460492503126e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,20,10,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941), np.float64(0.06650281043296243), np.float64(0.062350586885642344), np.float64(0.058686955432258756), np.float64(0.05543038589353837), np.float64(0.0525165476328786)]"
0.2,EANR-AdaBoost_WSVM | ORIG,15,10000,None,0.17346938775510204,0.75,0.3606966049415028,0.03550295857988166,0.01818181818181818,0.185,0.461734693877551,"[[ 68 324]
 [  2   6]]",None,"[np.float64(-0.3390501062945126), np.float64(-0.004352357710923791), np.float64(-0.07822390339897968), np.float64(-0.0009569112077366021), np.float64(0.00033983278581218733), np.float64(1.924980991017248e-05), np.float64(0.0), np.float64(-0.0005598542929394705), np.float64(0.000679338960956076), np.float64(-0.00039995500371491527), np.float64(0.00028012639649090885), np.float64(-0.00028004794766575095), np.float64(0.00027996954276815657), np.float64(-0.0005588474206309069), np.float64(0.0006781706975138585)]"
0.2,EANR-AdaBoost_SVM | ORIG,20,10,None,0.01020408163265306,1.0,0.10101525445522107,0.039603960396039604,0.020202020202020204,0.03,0.5051020408163265,"[[  4 388]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2776505827152583), np.float64(-0.16633916736702795), np.float64(0.14126586166251634), np.float64(-0.12384192920288616), np.float64(0.1014068491207841), np.float64(-0.08884411715826811), np.float64(0.07354142359638755), np.float64(-0.054272967202623), np.float64(0.027326739155731413), np.float64(-0.014593601373869626), np.float64(0.010401876778409707), np.float64(-0.010294787841362056), np.float64(0.010189881504899365), np.float64(-0.0100870917138853), np.float64(0.009986355052142964), np.float64(-0.009887610611970537), np.float64(0.00979079987131858), np.float64(-0.009252524710376228), np.float64(0.006588667178200216)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,20,100,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941), np.float64(0.06650281043296243), np.float64(0.062350586885642344), np.float64(0.058686955432258756), np.float64(0.05543038589353837), np.float64(0.0525165476328786)]"
0.2,EANR-AdaBoost_WSVM | ORIG,20,10,None,0.08673469387755102,0.875,0.27548658250966984,0.03753351206434316,0.019178082191780823,0.1025,0.48086734693877553,"[[ 34 358]
 [  1   7]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(0.29323510719554907), np.float64(0.22271257017090695), np.float64(0.10041705745589075), np.float64(0.016707198806332865), np.float64(0.016432630456800015), np.float64(0.016166941553766422), np.float64(0.015909708178200817), np.float64(0.015660532975304956), np.float64(0.015419043105684857), np.float64(0.015184888383285184), np.float64(0.014957739580512656), np.float64(0.013987832944859521), np.float64(0.013794860331512362), np.float64(0.013607139990696503), np.float64(0.013424460356460449), np.float64(0.013246621075702498), np.float64(0.01307343227499979)]"
0.2,EANR-AdaBoost_SVM | ORIG,20,100,None,0.17857142857142858,0.875,0.39528470752104744,0.04154302670623145,0.02127659574468085,0.1925,0.5267857142857143,"[[ 70 322]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(0.24279410049407876), np.float64(-0.14172629685630808), np.float64(-0.04851138191229132), np.float64(-0.024747941006458406), np.float64(0.1316852302385614), np.float64(-0.08884242220184134), np.float64(-0.024347391538757732), np.float64(0.030568226460370954), np.float64(-0.029397433360294347), np.float64(0.00482347054486783), np.float64(0.000422531546240337), np.float64(4.440892098500624e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,20,1000,None,0.9872448979591837,0.0,0.0,0.0,0.0,0.9675,0.49362244897959184,"[[387   5]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941), np.float64(0.06650281043296243), np.float64(0.062350586885642344), np.float64(0.058686955432258756), np.float64(0.05543038589353837), np.float64(0.0525165476328786)]"
0.2,EANR-AdaBoost_WSVM | ORIG,20,100,None,0.11989795918367346,0.875,0.3238992347717331,0.03888888888888889,0.019886363636363636,0.135,0.49744897959183676,"[[ 47 345]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(0.23028803410436066), np.float64(-0.15418983539865166), np.float64(0.0011512351251347084), np.float64(-0.02230103554037527), np.float64(-0.008205355700009093), np.float64(0.001559025127315343), np.float64(-0.0010168763512559955), np.float64(0.0010361600749759252), np.float64(-0.0015673391343549406), np.float64(0.0013281369517333247), np.float64(-0.0007876238775182602), np.float64(0.0022290185468661914), np.float64(-0.0027518312130335432), np.float64(0.0015167006094660759), np.float64(-0.0009728000747671927), np.float64(0.000980899062275664), np.float64(-0.0015143147628327773), np.float64(0.0012989498028144664), np.float64(-0.0007566276874411629)]"
0.2,EANR-AdaBoost_SVM | ORIG,20,1000,None,0.16326530612244897,0.75,0.3499271061118826,0.03508771929824561,0.017964071856287425,0.175,0.45663265306122447,"[[ 64 328]
 [  2   6]]",None,"[np.float64(-0.4000669274532301), np.float64(-0.05264926097956102), np.float64(0.00034421271354321566), np.float64(4.440892098500624e-16), np.float64(-2.2204460492503136e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,20,5000,None,0.9872448979591837,0.0,0.0,0.0,0.0,0.9675,0.49362244897959184,"[[387   5]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941), np.float64(0.06650281043296243), np.float64(0.062350586885642344), np.float64(0.058686955432258756), np.float64(0.05543038589353837), np.float64(0.0525165476328786)]"
0.2,EANR-AdaBoost_WSVM | ORIG,20,1000,None,0.15306122448979592,0.75,0.33881546358946923,0.03468208092485549,0.01775147928994083,0.165,0.45153061224489793,"[[ 60 332]
 [  2   6]]",None,"[np.float64(-0.4000669274532301), np.float64(0.030427029843172828), np.float64(-0.07978238148765499), np.float64(-0.09710353490333717), np.float64(0.002891867792221013), np.float64(-0.0012965244627316521), np.float64(0.0015231041746608968), np.float64(-0.0015207878545423989), np.float64(0.001518478568999704), np.float64(-0.0015161762860357699), np.float64(0.001513880973846762), np.float64(-0.0015115926008227028), np.float64(0.001509311135542824), np.float64(-0.0015070365467763944), np.float64(0.0015047688034810045), np.float64(-0.0015025078748003614), np.float64(0.0015002537300628882), np.float64(-0.0014980063387819511), np.float64(0.0014957656706523163), np.float64(-0.0014935316955505384)]"
0.2,EANR-AdaBoost_SVM | ORIG,20,5000,None,0.1683673469387755,0.75,0.3553526561095071,0.03529411764705882,0.018072289156626505,0.18,0.45918367346938777,"[[ 66 326]
 [  2   6]]",None,"[np.float64(-0.3400153354585015), np.float64(-0.08016950279536009), np.float64(-0.0023414116682243915), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,20,10000,None,0.9897959183673469,0.0,0.0,0.0,0.0,0.97,0.49489795918367346,"[[388   4]
 [  8   0]]",None,"[np.float64(3.783293310428504), np.float64(1.775235960347423), np.float64(0.5303445946029602), np.float64(0.3393437996578231), np.float64(0.2515326594742098), np.float64(0.2002992046782924), np.float64(0.16656393364685249), np.float64(0.14261990618940557), np.float64(0.12472580048911695), np.float64(0.11083766355434616), np.float64(0.09974172529638278), np.float64(0.09067077084320058), np.float64(0.08311565970724076), np.float64(0.07672504027556176), np.float64(0.07124852596618941), np.float64(0.06650281043296243), np.float64(0.062350586885642344), np.float64(0.058686955432258756), np.float64(0.05543038589353837), np.float64(0.0525165476328786)]"
0.2,EANR-AdaBoost_WSVM | ORIG,20,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.01812688821752266,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.3400153354585015), np.float64(-0.0026899637590410697), np.float64(-0.08037779555381531), np.float64(0.0015137681318513974), np.float64(0.00034232584587863925), np.float64(-0.0002610183515126464), np.float64(0.00018020971327734292), np.float64(0.0001197316085559081), np.float64(-0.0001197172746140624), np.float64(8.082699298907675e-05), np.float64(-0.00038101034800431545), np.float64(0.00038086523440214774), np.float64(-0.00038072023129510744), np.float64(0.00038057533855675584), np.float64(-0.00038043055606175064), np.float64(0.00038028588368538025), np.float64(-0.00038014132130001737), np.float64(0.00037999686878069367), np.float64(-0.00037985252600346124), np.float64(0.00037970829284257634)]"
0.2,EANR-AdaBoost_SVM | ORIG,20,10000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.01812688821752266,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.3390501062945126), np.float64(-0.0826318000954987), np.float64(0.0014753937817448637), np.float64(-0.0002786122335213877), np.float64(2.2204460492503126e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
